score;completeness;rescuebot_action;rescuebot_location;raul_action;raul_location;world_nr;tick_nr
21;0.625;;(16, 20);;(16, 9);1;5513
21;0.625;;(16, 20);;(16, 9);1;5514
21;0.625;;(16, 20);;(16, 9);1;5515
21;0.625;;(16, 20);;(16, 9);1;5516
21;0.625;;(16, 20);;(16, 9);1;5517
21;0.625;Idle;(16, 20);;(16, 9);1;5518
21;0.625;Idle;(16, 20);;(16, 9);1;5519
21;0.625;Idle;(16, 20);;(16, 9);1;5520
21;0.625;Idle;(16, 20);;(16, 9);1;5521
21;0.625;Idle;(16, 20);;(16, 9);1;5522
21;0.625;Idle;(16, 20);;(16, 9);1;5523
21;0.625;Idle;(16, 20);;(16, 9);1;5524
21;0.625;Idle;(16, 20);;(16, 9);1;5525
21;0.625;Idle;(16, 20);;(16, 9);1;5526
21;0.625;Idle;(16, 20);;(16, 9);1;5527
21;0.625;Idle;(16, 20);;(16, 9);1;5528
21;0.625;Idle;(16, 20);;(16, 9);1;5529
21;0.625;Idle;(16, 20);;(16, 9);1;5530
21;0.625;Idle;(16, 20);;(16, 9);1;5531
21;0.625;Idle;(16, 20);;(16, 9);1;5532
21;0.625;Idle;(16, 20);;(16, 9);1;5533
21;0.625;Idle;(16, 20);;(16, 9);1;5534
21;0.625;Idle;(16, 20);;(16, 9);1;5535
21;0.625;Idle;(16, 20);;(16, 9);1;5536
21;0.625;Idle;(16, 20);;(16, 9);1;5537
21;0.625;Idle;(16, 20);MoveNorth;(16, 8);1;5538
21;0.625;Idle;(16, 20);;(16, 8);1;5539
21;0.625;Idle;(16, 20);;(16, 8);1;5540
21;0.625;Idle;(16, 20);;(16, 8);1;5541
21;0.625;Idle;(16, 20);;(16, 8);1;5542
21;0.625;Idle;(16, 20);MoveWest;(15, 8);1;5543
21;0.625;MoveWest;(16, 20);;(15, 8);1;5544
21;0.625;MoveWest;(16, 20);;(15, 8);1;5545
21;0.625;MoveWest;(16, 20);;(15, 8);1;5546
21;0.625;MoveWest;(16, 20);;(15, 8);1;5547
21;0.625;MoveWest;(16, 20);MoveNorth;(15, 7);1;5548
21;0.625;MoveWest;(16, 20);;(15, 7);1;5549
21;0.625;MoveWest;(16, 20);MoveNorth;(15, 6);1;5550
21;0.625;MoveWest;(16, 20);;(15, 6);1;5551
21;0.625;MoveWest;(15, 20);MoveNorth;(15, 5);1;5552
21;0.625;MoveWest;(15, 20);;(15, 5);1;5553
21;0.625;MoveWest;(15, 20);;(15, 5);1;5554
21;0.625;MoveWest;(15, 20);;(15, 5);1;5555
21;0.625;MoveWest;(15, 20);MoveEast;(16, 5);1;5556
21;0.625;MoveWest;(15, 20);MoveEast;(17, 5);1;5557
21;0.625;MoveWest;(15, 20);MoveEast;(18, 5);1;5558
21;0.625;MoveWest;(15, 20);;(18, 5);1;5559
21;0.625;MoveWest;(15, 20);MoveEast;(19, 5);1;5560
21;0.625;MoveWest;(14, 20);MoveEast;(19, 5);1;5561
21;0.625;CarryObject;(14, 20);MoveEast;(19, 5);1;5562
21;0.625;CarryObject;(14, 20);MoveEast;(19, 5);1;5563
21;0.625;CarryObject;(14, 20);MoveEast;(19, 5);1;5564
21;0.625;CarryObject;(14, 20);MoveEast;(19, 5);1;5565
21;0.625;CarryObject;(14, 20);MoveEast;(20, 5);1;5566
21;0.625;CarryObject;(14, 20);MoveNorth;(20, 5);1;5567
21;0.625;CarryObject;(14, 20);MoveNorth;(20, 5);1;5568
21;0.625;CarryObject;(14, 20);MoveNorth;(20, 5);1;5569
21;0.625;CarryObject;(14, 20);MoveNorth;(20, 5);1;5570
21;0.625;CarryObject;(14, 20);MoveNorth;(20, 5);1;5571
21;0.625;CarryObject;(14, 20);MoveNorth;(20, 5);1;5572
21;0.625;CarryObject;(14, 20);MoveSouth;(20, 5);1;5573
21;0.625;CarryObject;(14, 20);MoveSouth;(20, 5);1;5574
21;0.625;CarryObject;(14, 20);MoveSouth;(20, 5);1;5575
21;0.625;CarryObject;(14, 20);MoveSouth;(20, 5);1;5576
21;0.625;CarryObject;(14, 20);MoveSouth;(20, 5);1;5577
21;0.625;CarryObject;(14, 20);MoveSouth;(20, 6);1;5578
21;0.625;CarryObject;(14, 20);MoveWest;(19, 6);1;5579
21;0.625;CarryObject;(14, 20);;(19, 6);1;5580
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 6);1;5581
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 6);1;5582
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 6);1;5583
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 6);1;5584
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 6);1;5585
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 7);1;5586
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 7);1;5587
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 7);1;5588
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 7);1;5589
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 7);1;5590
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 7);1;5591
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 8);1;5592
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 8);1;5593
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 8);1;5594
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 8);1;5595
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 8);1;5596
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 8);1;5597
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 9);1;5598
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 9);1;5599
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 9);1;5600
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 9);1;5601
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 9);1;5602
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 9);1;5603
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 10);1;5604
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 11);1;5605
21;0.625;CarryObject;(14, 20);;(19, 11);1;5606
21;0.625;CarryObject;(14, 20);MoveSouth;(19, 12);1;5607
21;0.625;CarryObject;(14, 20);;(19, 12);1;5608
21;0.625;CarryObject;(14, 20);;(19, 12);1;5609
21;0.625;CarryObject;(14, 20);;(19, 12);1;5610
21;0.625;CarryObject;(14, 20);;(19, 12);1;5611
21;0.625;CarryObject;(14, 20);MoveWest;(18, 12);1;5612
21;0.625;CarryObject;(14, 20);MoveWest;(18, 12);1;5613
21;0.625;CarryObject;(14, 20);MoveWest;(18, 12);1;5614
21;0.625;CarryObject;(14, 20);MoveWest;(18, 12);1;5615
21;0.625;CarryObject;(14, 20);MoveWest;(18, 12);1;5616
21;0.625;CarryObject;(14, 20);MoveWest;(18, 12);1;5617
21;0.625;CarryObject;(14, 20);MoveWest;(17, 12);1;5618
21;0.625;CarryObject;(14, 20);MoveWest;(16, 12);1;5619
21;0.625;CarryObject;(14, 20);;(16, 12);1;5620
21;0.625;CarryObject;(14, 20);MoveWest;(15, 12);1;5621
21;0.625;CarryObject;(14, 20);;(15, 12);1;5622
21;0.625;CarryObject;(14, 20);;(15, 12);1;5623
21;0.625;CarryObject;(14, 20);;(15, 12);1;5624
21;0.625;CarryObject;(14, 20);;(15, 12);1;5625
21;0.625;CarryObject;(14, 20);;(15, 12);1;5626
21;0.625;CarryObject;(14, 20);;(15, 12);1;5627
21;0.625;CarryObject;(14, 20);MoveWest;(14, 12);1;5628
21;0.625;CarryObject;(14, 20);MoveWest;(13, 12);1;5629
21;0.625;CarryObject;(14, 20);;(13, 12);1;5630
21;0.625;CarryObject;(14, 20);;(13, 12);1;5631
21;0.625;CarryObject;(14, 20);;(13, 12);1;5632
21;0.625;CarryObject;(14, 20);;(13, 12);1;5633
21;0.625;CarryObject;(14, 20);;(13, 12);1;5634
21;0.625;CarryObject;(14, 20);;(13, 12);1;5635
21;0.625;CarryObject;(14, 20);;(13, 12);1;5636
21;0.625;CarryObject;(14, 20);MoveSouth;(13, 12);1;5637
21;0.625;CarryObject;(14, 20);;(13, 12);1;5638
21;0.625;CarryObject;(14, 20);;(13, 12);1;5639
21;0.625;CarryObject;(14, 20);;(13, 12);1;5640
21;0.625;CarryObject;(14, 20);;(13, 12);1;5641
21;0.625;CarryObject;(14, 20);;(13, 12);1;5642
21;0.625;CarryObject;(14, 20);;(13, 12);1;5643
21;0.625;CarryObject;(14, 20);;(13, 12);1;5644
21;0.625;CarryObject;(14, 20);;(13, 12);1;5645
21;0.625;CarryObject;(14, 20);;(13, 12);1;5646
21;0.625;CarryObject;(14, 20);;(13, 12);1;5647
21;0.625;CarryObject;(14, 20);;(13, 12);1;5648
21;0.625;CarryObject;(14, 20);;(13, 12);1;5649
21;0.625;CarryObject;(14, 20);;(13, 12);1;5650
21;0.625;CarryObject;(14, 20);;(13, 12);1;5651
21;0.625;CarryObject;(14, 20);MoveWest;(12, 12);1;5652
21;0.625;CarryObject;(14, 20);;(12, 12);1;5653
21;0.625;CarryObject;(14, 20);;(12, 12);1;5654
21;0.625;CarryObject;(14, 20);;(12, 12);1;5655
21;0.625;CarryObject;(14, 20);;(12, 12);1;5656
21;0.625;CarryObject;(14, 20);;(12, 12);1;5657
21;0.625;CarryObject;(14, 20);MoveSouth;(12, 13);1;5658
21;0.625;CarryObject;(14, 20);MoveSouth;(12, 14);1;5659
21;0.625;CarryObject;(14, 20);;(12, 14);1;5660
21;0.625;CarryObject;(14, 20);;(12, 14);1;5661
21;0.625;CarryObject;(14, 20);MoveSouth;(12, 15);1;5662
21;0.625;CarryObject;(14, 20);;(12, 15);1;5663
21;0.625;CarryObject;(14, 20);;(12, 15);1;5664
21;0.625;CarryObject;(14, 20);MoveSouth;(12, 16);1;5665
21;0.625;CarryObject;(14, 20);;(12, 16);1;5666
21;0.625;CarryObject;(14, 20);;(12, 16);1;5667
21;0.625;CarryObject;(14, 20);;(12, 16);1;5668
21;0.625;CarryObject;(14, 20);;(12, 16);1;5669
21;0.625;CarryObject;(14, 20);;(12, 16);1;5670
21;0.625;CarryObject;(14, 20);;(12, 16);1;5671
21;0.625;CarryObject;(14, 20);MoveEast;(12, 16);1;5672
21;0.625;CarryObject;(14, 20);;(12, 16);1;5673
21;0.625;CarryObject;(14, 20);;(12, 16);1;5674
21;0.625;CarryObject;(14, 20);;(12, 16);1;5675
21;0.625;CarryObject;(14, 20);;(12, 16);1;5676
21;0.625;CarryObject;(14, 20);;(12, 16);1;5677
21;0.625;CarryObject;(14, 20);;(12, 16);1;5678
21;0.625;CarryObject;(14, 20);MoveSouth;(12, 17);1;5679
21;0.625;CarryObject;(14, 20);;(12, 17);1;5680
21;0.625;CarryObject;(14, 20);;(12, 17);1;5681
21;0.625;CarryObject;(14, 20);;(12, 17);1;5682
21;0.625;CarryObject;(14, 20);;(12, 17);1;5683
21;0.625;CarryObject;(14, 20);;(12, 17);1;5684
21;0.625;CarryObject;(14, 20);;(12, 17);1;5685
21;0.625;CarryObject;(14, 20);;(12, 17);1;5686
21;0.625;CarryObject;(14, 20);MoveEast;(13, 17);1;5687
21;0.625;CarryObject;(14, 20);MoveEast;(14, 17);1;5688
21;0.625;CarryObject;(14, 20);MoveEast;(14, 17);1;5689
21;0.625;CarryObject;(14, 20);MoveEast;(14, 17);1;5690
21;0.625;CarryObject;(14, 20);MoveEast;(14, 17);1;5691
21;0.625;CarryObject;(14, 20);MoveEast;(14, 17);1;5692
21;0.625;CarryObject;(14, 20);MoveEast;(14, 17);1;5693
21;0.625;CarryObject;(14, 20);MoveEast;(15, 17);1;5694
21;0.625;CarryObject;(14, 20);MoveEast;(16, 17);1;5695
21;0.625;CarryObject;(14, 20);;(16, 17);1;5696
21;0.625;CarryObject;(14, 20);;(16, 17);1;5697
21;0.625;CarryObject;(14, 20);;(16, 17);1;5698
21;0.625;CarryObject;(14, 20);;(16, 17);1;5699
21;0.625;CarryObject;(14, 20);;(16, 17);1;5700
21;0.625;CarryObject;(14, 20);;(16, 17);1;5701
21;0.625;CarryObject;(14, 20);;(16, 17);1;5702
21;0.625;CarryObject;(14, 20);;(16, 17);1;5703
21;0.625;CarryObject;(14, 20);;(16, 17);1;5704
21;0.625;CarryObject;(14, 20);;(16, 17);1;5705
21;0.625;CarryObject;(14, 20);;(16, 17);1;5706
21;0.625;CarryObject;(14, 20);;(16, 17);1;5707
21;0.625;CarryObject;(14, 20);;(16, 17);1;5708
21;0.625;CarryObject;(14, 20);;(16, 17);1;5709
21;0.625;CarryObject;(14, 20);;(16, 17);1;5710
21;0.625;CarryObject;(14, 20);;(16, 17);1;5711
21;0.625;CarryObject;(14, 20);;(16, 17);1;5712
21;0.625;MoveNorthEast;(14, 20);;(16, 17);1;5713
21;0.625;MoveNorthEast;(14, 20);;(16, 17);1;5714
21;0.625;MoveNorthEast;(14, 20);;(16, 17);1;5715
21;0.625;MoveNorthEast;(14, 20);;(16, 17);1;5716
21;0.625;MoveNorthEast;(14, 20);;(16, 17);1;5717
21;0.625;MoveNorthEast;(14, 20);;(16, 17);1;5718
21;0.625;MoveNorthEast;(14, 20);;(16, 17);1;5719
21;0.625;MoveNorthEast;(14, 20);;(16, 17);1;5720
21;0.625;MoveNorthEast;(15, 19);;(16, 17);1;5721
21;0.625;MoveNorthEast;(15, 19);;(16, 17);1;5722
21;0.625;MoveNorthEast;(15, 19);;(16, 17);1;5723
21;0.625;MoveNorthEast;(15, 19);;(16, 17);1;5724
21;0.625;MoveNorthEast;(15, 19);;(16, 17);1;5725
21;0.625;MoveNorthEast;(15, 19);;(16, 17);1;5726
21;0.625;MoveNorthEast;(15, 19);;(16, 17);1;5727
21;0.625;MoveNorthEast;(15, 19);;(16, 17);1;5728
21;0.625;MoveNorthEast;(15, 19);;(16, 17);1;5729
21;0.625;MoveNorthEast;(16, 18);;(16, 17);1;5730
21;0.625;MoveNorthEast;(16, 18);;(16, 17);1;5731
21;0.625;MoveNorthEast;(16, 18);;(16, 17);1;5732
21;0.625;MoveNorthEast;(16, 18);;(16, 17);1;5733
21;0.625;MoveNorthEast;(16, 18);MoveNorth;(16, 17);1;5734
21;0.625;MoveNorthEast;(16, 18);MoveNorth;(16, 17);1;5735
21;0.625;MoveNorthEast;(16, 18);MoveNorth;(16, 17);1;5736
21;0.625;MoveNorthEast;(16, 18);MoveNorth;(16, 17);1;5737
21;0.625;MoveNorthEast;(16, 18);MoveNorth;(16, 17);1;5738
21;0.625;MoveNorthEast;(17, 17);MoveNorth;(16, 17);1;5739
21;0.625;MoveNorthEast;(17, 17);MoveWest;(16, 17);1;5740
21;0.625;MoveNorthEast;(17, 17);MoveWest;(16, 17);1;5741
21;0.625;MoveNorthEast;(17, 17);MoveWest;(16, 17);1;5742
21;0.625;MoveNorthEast;(17, 17);MoveWest;(16, 17);1;5743
21;0.625;MoveNorthEast;(17, 17);MoveWest;(16, 17);1;5744
21;0.625;MoveNorthEast;(17, 17);MoveWest;(15, 17);1;5745
21;0.625;MoveNorthEast;(17, 17);;(15, 17);1;5746
21;0.625;MoveNorthEast;(17, 17);;(15, 17);1;5747
21;0.625;MoveNorthEast;(17, 17);MoveNorth;(15, 16);1;5748
21;0.625;MoveNorthEast;(17, 17);;(15, 16);1;5749
21;0.625;MoveNorthEast;(17, 17);;(15, 16);1;5750
21;0.625;MoveNorthEast;(17, 17);;(15, 16);1;5751
21;0.625;MoveNorthEast;(17, 17);;(15, 16);1;5752
21;0.625;MoveNorthEast;(18, 16);;(15, 16);1;5753
21;0.625;MoveNorthEast;(18, 16);;(15, 16);1;5754
21;0.625;MoveNorthEast;(18, 16);;(15, 16);1;5755
21;0.625;MoveNorthEast;(18, 16);;(15, 16);1;5756
21;0.625;MoveNorthEast;(18, 16);;(15, 16);1;5757
21;0.625;MoveNorthEast;(18, 16);MoveNorth;(15, 15);1;5758
21;0.625;MoveNorthEast;(18, 16);;(15, 15);1;5759
21;0.625;MoveNorthEast;(18, 16);;(15, 15);1;5760
21;0.625;MoveNorthEast;(18, 16);;(15, 15);1;5761
21;0.625;MoveNorthEast;(18, 16);;(15, 15);1;5762
21;0.625;MoveNorthEast;(18, 16);;(15, 15);1;5763
21;0.625;MoveNorthEast;(18, 16);MoveWest;(14, 15);1;5764
21;0.625;MoveNorthEast;(18, 16);;(14, 15);1;5765
21;0.625;MoveNorthEast;(18, 16);;(14, 15);1;5766
21;0.625;MoveNorthEast;(19, 15);;(14, 15);1;5767
21;0.625;MoveNorthEast;(19, 15);;(14, 15);1;5768
21;0.625;MoveNorthEast;(19, 15);;(14, 15);1;5769
21;0.625;MoveNorthEast;(19, 15);;(14, 15);1;5770
21;0.625;MoveNorthEast;(19, 15);MoveNorth;(14, 14);1;5771
21;0.625;MoveNorthEast;(19, 15);;(14, 14);1;5772
21;0.625;MoveNorthEast;(19, 15);;(14, 14);1;5773
21;0.625;MoveNorthEast;(19, 15);;(14, 14);1;5774
21;0.625;MoveNorthEast;(19, 15);MoveEast;(15, 14);1;5775
21;0.625;MoveNorthEast;(20, 14);;(15, 14);1;5776
21;0.625;MoveEast;(20, 14);;(15, 14);1;5777
21;0.625;MoveEast;(20, 14);;(15, 14);1;5778
21;0.625;MoveEast;(20, 14);;(15, 14);1;5779
21;0.625;MoveEast;(20, 14);;(15, 14);1;5780
21;0.625;MoveEast;(20, 14);;(15, 14);1;5781
21;0.625;MoveEast;(20, 14);;(15, 14);1;5782
21;0.625;MoveEast;(20, 14);;(15, 14);1;5783
21;0.625;MoveEast;(20, 14);MoveEast;(16, 14);1;5784
21;0.625;MoveEast;(21, 14);MoveSouth;(16, 15);1;5785
21;0.625;MoveNorthEast;(21, 14);;(16, 15);1;5786
21;0.625;MoveNorthEast;(21, 14);;(16, 15);1;5787
21;0.625;MoveNorthEast;(21, 14);MoveWest;(15, 15);1;5788
21;0.625;MoveNorthEast;(21, 14);;(15, 15);1;5789
21;0.625;MoveNorthEast;(21, 14);MoveWest;(14, 15);1;5790
21;0.625;MoveNorthEast;(21, 14);;(14, 15);1;5791
21;0.625;MoveNorthEast;(21, 14);;(14, 15);1;5792
21;0.625;MoveNorthEast;(21, 14);;(14, 15);1;5793
21;0.625;MoveNorthEast;(22, 13);;(14, 15);1;5794
21;0.625;MoveEast;(22, 13);;(14, 15);1;5795
21;0.625;MoveEast;(22, 13);;(14, 15);1;5796
21;0.625;MoveEast;(22, 13);MoveSouth;(14, 15);1;5797
21;0.625;MoveEast;(22, 13);;(14, 15);1;5798
21;0.625;MoveEast;(22, 13);;(14, 15);1;5799
21;0.625;MoveEast;(22, 13);MoveEast;(15, 15);1;5800
21;0.625;MoveEast;(22, 13);;(15, 15);1;5801
21;0.625;MoveEast;(22, 13);;(15, 15);1;5802
21;0.625;MoveEast;(23, 13);;(15, 15);1;5803
21;0.625;Drop;(23, 13);;(15, 15);1;5804
21;0.625;Drop;(23, 13);;(15, 15);1;5805
21;0.625;Drop;(23, 13);MoveSouth;(15, 16);1;5806
21;0.625;Drop;(23, 13);MoveSouth;(15, 17);1;5807
21;0.625;Drop;(23, 13);;(15, 17);1;5808
21;0.625;Drop;(23, 13);MoveWest;(14, 17);1;5809
21;0.625;Drop;(23, 13);;(14, 17);1;5810
21;0.625;Drop;(23, 13);MoveWest;(14, 17);1;5811
24;0.75;Drop;(23, 13);MoveWest;(14, 17);1;5812
24;0.75;MoveWest;(23, 13);MoveWest;(14, 17);1;5813
24;0.75;MoveWest;(23, 13);MoveWest;(14, 17);1;5814
24;0.75;MoveWest;(23, 13);MoveWest;(14, 17);1;5815
24;0.75;MoveWest;(23, 13);MoveWest;(13, 17);1;5816
24;0.75;MoveWest;(23, 13);MoveWest;(12, 17);1;5817
24;0.75;MoveWest;(23, 13);;(12, 17);1;5818
24;0.75;MoveWest;(23, 13);;(12, 17);1;5819
24;0.75;MoveWest;(23, 13);MoveWest;(11, 17);1;5820
24;0.75;MoveWest;(22, 13);;(11, 17);1;5821
24;0.75;MoveWest;(22, 13);MoveWest;(10, 17);1;5822
24;0.75;MoveWest;(22, 13);MoveWest;(9, 17);1;5823
24;0.75;MoveWest;(22, 13);;(9, 17);1;5824
24;0.75;MoveWest;(22, 13);MoveWest;(8, 17);1;5825
24;0.75;MoveWest;(22, 13);;(8, 17);1;5826
24;0.75;MoveWest;(22, 13);;(8, 17);1;5827
24;0.75;MoveWest;(22, 13);;(8, 17);1;5828
24;0.75;MoveWest;(22, 13);;(8, 17);1;5829
24;0.75;MoveWest;(21, 13);;(8, 17);1;5830
24;0.75;MoveSouthWest;(21, 13);;(8, 17);1;5831
24;0.75;MoveSouthWest;(21, 13);;(8, 17);1;5832
24;0.75;MoveSouthWest;(21, 13);;(8, 17);1;5833
24;0.75;MoveSouthWest;(21, 13);;(8, 17);1;5834
24;0.75;MoveSouthWest;(21, 13);MoveEast;(8, 17);1;5835
24;0.75;MoveSouthWest;(21, 13);MoveEast;(8, 17);1;5836
24;0.75;MoveSouthWest;(21, 13);MoveEast;(8, 17);1;5837
24;0.75;MoveSouthWest;(21, 13);MoveEast;(8, 17);1;5838
24;0.75;MoveSouthWest;(20, 14);MoveEast;(8, 17);1;5839
24;0.75;MoveSouthWest;(20, 14);MoveEast;(9, 17);1;5840
24;0.75;MoveSouthWest;(20, 14);;(9, 17);1;5841
24;0.75;MoveSouthWest;(20, 14);;(9, 17);1;5842
24;0.75;MoveSouthWest;(20, 14);;(9, 17);1;5843
24;0.75;MoveSouthWest;(20, 14);;(9, 17);1;5844
24;0.75;MoveSouthWest;(20, 14);;(9, 17);1;5845
24;0.75;MoveSouthWest;(20, 14);;(9, 17);1;5846
24;0.75;MoveSouthWest;(20, 14);;(9, 17);1;5847
24;0.75;MoveSouthWest;(19, 15);;(9, 17);1;5848
24;0.75;MoveSouthWest;(19, 15);;(9, 17);1;5849
24;0.75;MoveSouthWest;(19, 15);;(9, 17);1;5850
24;0.75;MoveSouthWest;(19, 15);;(9, 17);1;5851
24;0.75;MoveSouthWest;(19, 15);;(9, 17);1;5852
24;0.75;MoveSouthWest;(19, 15);;(9, 17);1;5853
24;0.75;MoveSouthWest;(19, 15);;(9, 17);1;5854
24;0.75;MoveSouthWest;(19, 15);;(9, 17);1;5855
24;0.75;MoveSouthWest;(19, 15);;(9, 17);1;5856
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5857
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5858
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5859
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5860
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5861
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5862
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5863
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5864
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5865
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5866
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5867
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5868
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5869
24;0.75;MoveSouthWest;(18, 16);;(9, 17);1;5870
24;0.75;MoveSouthWest;(17, 17);;(9, 17);1;5871
24;0.75;MoveWest;(17, 17);;(9, 17);1;5872
24;0.75;MoveWest;(17, 17);;(9, 17);1;5873
24;0.75;MoveWest;(17, 17);;(9, 17);1;5874
24;0.75;MoveWest;(17, 17);;(9, 17);1;5875
24;0.75;MoveWest;(17, 17);;(9, 17);1;5876
24;0.75;MoveWest;(17, 17);;(9, 17);1;5877
24;0.75;MoveWest;(17, 17);;(9, 17);1;5878
24;0.75;MoveWest;(17, 17);;(9, 17);1;5879
24;0.75;MoveWest;(17, 17);;(9, 17);1;5880
24;0.75;MoveWest;(17, 17);;(9, 17);1;5881
24;0.75;MoveWest;(17, 17);;(9, 17);1;5882
24;0.75;MoveWest;(17, 17);;(9, 17);1;5883
24;0.75;MoveWest;(17, 17);;(9, 17);1;5884
24;0.75;MoveWest;(16, 17);;(9, 17);1;5885
24;0.75;MoveWest;(16, 17);;(9, 17);1;5886
24;0.75;MoveWest;(16, 17);;(9, 17);1;5887
24;0.75;MoveWest;(16, 17);;(9, 17);1;5888
24;0.75;MoveWest;(16, 17);;(9, 17);1;5889
24;0.75;MoveWest;(16, 17);;(9, 17);1;5890
24;0.75;MoveWest;(16, 17);;(9, 17);1;5891
24;0.75;MoveWest;(16, 17);;(9, 17);1;5892
24;0.75;MoveWest;(16, 17);;(9, 17);1;5893
24;0.75;MoveWest;(16, 17);;(9, 17);1;5894
24;0.75;MoveWest;(16, 17);;(9, 17);1;5895
24;0.75;MoveWest;(16, 17);;(9, 17);1;5896
24;0.75;MoveWest;(16, 17);;(9, 17);1;5897
24;0.75;MoveWest;(16, 17);;(9, 17);1;5898
24;0.75;MoveWest;(15, 17);;(9, 17);1;5899
24;0.75;MoveWest;(15, 17);;(9, 17);1;5900
24;0.75;MoveWest;(15, 17);;(9, 17);1;5901
24;0.75;MoveWest;(15, 17);;(9, 17);1;5902
24;0.75;MoveWest;(15, 17);;(9, 17);1;5903
24;0.75;MoveWest;(15, 17);;(9, 17);1;5904
24;0.75;MoveWest;(15, 17);;(9, 17);1;5905
24;0.75;MoveWest;(15, 17);;(9, 17);1;5906
24;0.75;MoveWest;(15, 17);;(9, 17);1;5907
24;0.75;MoveWest;(14, 17);;(9, 17);1;5908
24;0.75;MoveWest;(14, 17);;(9, 17);1;5909
24;0.75;MoveWest;(14, 17);;(9, 17);1;5910
24;0.75;MoveWest;(14, 17);;(9, 17);1;5911
24;0.75;MoveWest;(14, 17);;(9, 17);1;5912
24;0.75;MoveWest;(14, 17);;(9, 17);1;5913
24;0.75;MoveWest;(14, 17);;(9, 17);1;5914
24;0.75;MoveWest;(14, 17);;(9, 17);1;5915
24;0.75;MoveWest;(14, 17);;(9, 17);1;5916
24;0.75;MoveWest;(14, 17);;(9, 17);1;5917
24;0.75;MoveWest;(14, 17);;(9, 17);1;5918
24;0.75;MoveWest;(14, 17);;(9, 17);1;5919
24;0.75;MoveWest;(14, 17);;(9, 17);1;5920
24;0.75;MoveWest;(14, 17);;(9, 17);1;5921
24;0.75;MoveWest;(13, 17);;(9, 17);1;5922
24;0.75;MoveWest;(13, 17);;(9, 17);1;5923
24;0.75;MoveWest;(13, 17);;(9, 17);1;5924
24;0.75;MoveWest;(13, 17);;(9, 17);1;5925
24;0.75;MoveWest;(13, 17);;(9, 17);1;5926
24;0.75;MoveWest;(13, 17);;(9, 17);1;5927
24;0.75;MoveWest;(13, 17);;(9, 17);1;5928
24;0.75;MoveWest;(13, 17);;(9, 17);1;5929
24;0.75;MoveWest;(13, 17);;(9, 17);1;5930
24;0.75;MoveWest;(12, 17);;(9, 17);1;5931
24;0.75;MoveWest;(12, 17);;(9, 17);1;5932
24;0.75;MoveWest;(12, 17);;(9, 17);1;5933
24;0.75;MoveWest;(12, 17);;(9, 17);1;5934
24;0.75;MoveWest;(12, 17);;(9, 17);1;5935
24;0.75;MoveWest;(12, 17);;(9, 17);1;5936
24;0.75;MoveWest;(12, 17);;(9, 17);1;5937
24;0.75;MoveWest;(12, 17);;(9, 17);1;5938
24;0.75;MoveWest;(12, 17);;(9, 17);1;5939
24;0.75;MoveWest;(11, 17);;(9, 17);1;5940
24;0.75;MoveWest;(11, 17);;(9, 17);1;5941
24;0.75;MoveWest;(11, 17);;(9, 17);1;5942
24;0.75;MoveWest;(11, 17);;(9, 17);1;5943
24;0.75;MoveWest;(11, 17);;(9, 17);1;5944
24;0.75;MoveWest;(11, 17);;(9, 17);1;5945
24;0.75;MoveWest;(11, 17);;(9, 17);1;5946
